2021-04-30 05:32:07.627 IDT [main]  TRACE LineSegmentationEvaluatorTool:42 - main
2021-04-30 05:33:04.236 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@299a06ac
2021-04-30 05:33:04.236 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@383534aa
2021-04-30 05:33:04.236 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@6bc168e5
2021-04-30 05:33:04.236 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@7b3300e5
2021-04-30 05:33:04.641 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@47089e5f * java.awt.Polygon@2e5c649 = 0.5165264779054615
2021-04-30 05:33:04.641 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@136432db
2021-04-30 05:33:04.641 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@7382f612
2021-04-30 05:33:04.641 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@1055e4af
2021-04-30 05:33:04.642 IDT [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@4141d797
2021-04-30 05:33:04.642 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@ed17bee
2021-04-30 05:33:04.642 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@2a33fae0
2021-04-30 05:33:04.642 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@e6ea0c6
2021-04-30 05:33:04.642 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@707f7052
2021-04-30 05:33:04.642 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@11028347
2021-04-30 05:33:04.642 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@14899482
2021-04-30 05:33:04.642 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@21588809
2021-04-30 05:33:04.642 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@2aae9190
2021-04-30 05:33:04.642 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@2f333739
2021-04-30 05:33:04.642 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@77468bd9
2021-04-30 05:33:04.642 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@12bb4df8
2021-04-30 05:33:04.642 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@4cc77c2e
2021-04-30 05:33:04.642 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@7a7b0070
2021-04-30 05:33:04.642 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@39a054a5
2021-04-30 05:33:05.611 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@4141d797 * java.awt.Polygon@71bc1ae4 = 0.014482039366856329
2021-04-30 05:33:05.611 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@1f89ab83
2021-04-30 05:33:05.611 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@e73f9ac
2021-04-30 05:33:05.611 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@61064425
2021-04-30 05:33:05.611 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@7b1d7fff
2021-04-30 05:33:05.611 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@299a06ac
2021-04-30 05:33:05.611 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@383534aa
2021-04-30 05:33:05.611 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@6bc168e5
2021-04-30 05:33:05.612 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@7b3300e5
2021-04-30 05:33:05.612 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@2e5c649
2021-04-30 05:33:05.612 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@136432db
2021-04-30 05:33:05.612 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4141d797 with MO: java.awt.Polygon@7382f612
2021-04-30 05:33:06.192 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@4141d797 * java.awt.Polygon@1055e4af = 0.9513341493268054
2021-04-30 05:33:06.192 IDT [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@68f7aae2
2021-04-30 05:33:06.192 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@ed17bee
2021-04-30 05:33:06.192 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@2a33fae0
2021-04-30 05:33:06.192 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@e6ea0c6
2021-04-30 05:33:06.192 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@707f7052
2021-04-30 05:33:06.192 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@11028347
2021-04-30 05:33:06.192 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@14899482
2021-04-30 05:33:06.192 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@21588809
2021-04-30 05:33:06.192 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@2aae9190
2021-04-30 05:33:06.192 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@2f333739
2021-04-30 05:33:06.192 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@77468bd9
2021-04-30 05:33:06.192 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@12bb4df8
2021-04-30 05:33:06.192 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@4cc77c2e
2021-04-30 05:33:06.193 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@7a7b0070
2021-04-30 05:33:06.193 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@39a054a5
2021-04-30 05:33:07.069 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@68f7aae2 * java.awt.Polygon@71bc1ae4 = 0.8569612377938273
2021-04-30 05:33:07.069 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@1f89ab83
2021-04-30 05:33:07.069 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@e73f9ac
2021-04-30 05:33:07.069 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@61064425
2021-04-30 05:33:07.070 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@7b1d7fff
2021-04-30 05:33:07.070 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@299a06ac
2021-04-30 05:33:07.070 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@383534aa
2021-04-30 05:33:07.070 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@6bc168e5
2021-04-30 05:33:07.070 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@7b3300e5
2021-04-30 05:33:07.363 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@68f7aae2 * java.awt.Polygon@2e5c649 = 0.002002803925495694
2021-04-30 05:33:07.363 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@136432db
2021-04-30 05:33:07.363 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@68f7aae2 with MO: java.awt.Polygon@7382f612
2021-04-30 05:33:07.902 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@68f7aae2 * java.awt.Polygon@1055e4af = 1.5383539612614502E-4
2021-04-30 05:33:07.902 IDT [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@4f47d241
2021-04-30 05:33:08.461 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@4f47d241 * java.awt.Polygon@ed17bee = 0.9228203227461937
2021-04-30 05:33:08.461 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@2a33fae0
2021-04-30 05:33:08.461 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@e6ea0c6
2021-04-30 05:33:08.461 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@707f7052
2021-04-30 05:33:08.461 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@11028347
2021-04-30 05:33:08.461 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@14899482
2021-04-30 05:33:08.461 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@21588809
2021-04-30 05:33:08.461 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@2aae9190
2021-04-30 05:33:08.461 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@2f333739
2021-04-30 05:33:08.461 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@77468bd9
2021-04-30 05:33:08.461 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@12bb4df8
2021-04-30 05:33:08.461 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@4cc77c2e
2021-04-30 05:33:08.461 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@7a7b0070
2021-04-30 05:33:08.462 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@39a054a5
2021-04-30 05:33:09.389 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@1f89ab83
2021-04-30 05:33:09.389 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@e73f9ac
2021-04-30 05:33:09.389 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@61064425
2021-04-30 05:33:09.389 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@7b1d7fff
2021-04-30 05:33:09.389 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@299a06ac
2021-04-30 05:33:09.389 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@383534aa
2021-04-30 05:33:09.389 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@6bc168e5
2021-04-30 05:33:09.389 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@7b3300e5
2021-04-30 05:33:11.440 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@4f47d241 * java.awt.Polygon@7382f612 = 0.009258808050289946
2021-04-30 05:33:11.440 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4f47d241 with MO: java.awt.Polygon@1055e4af
2021-04-30 05:33:11.440 IDT [main]  DEBUG LineSegmentationEvaluator:395 - 61 possibilities
2021-04-30 05:33:11.442 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.9513341493268054
2021-04-30 05:33:11.444 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.9228203227461937
2021-04-30 05:33:11.444 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.9104946100190234
2021-04-30 05:33:11.444 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.9087041684519802
2021-04-30 05:33:11.444 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.8968794410232117
2021-04-30 05:33:11.445 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.8786943096603441
2021-04-30 05:33:11.445 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.8670014786111253
2021-04-30 05:33:11.445 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.8602244879436057
2021-04-30 05:33:11.445 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.8569612377938273
2021-04-30 05:33:11.445 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.8439122166829419
2021-04-30 05:33:11.445 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.8321683752718235
2021-04-30 05:33:11.445 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.8259037272897546
2021-04-30 05:33:11.445 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.8248486779229054
2021-04-30 05:33:11.445 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.814364972259709
2021-04-30 05:33:11.446 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.8130682887063397
2021-04-30 05:33:11.446 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.799029799029799
2021-04-30 05:33:11.446 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.790797683961999
2021-04-30 05:33:11.446 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.7884172777391212
2021-04-30 05:33:11.446 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.7837138150152977
2021-04-30 05:33:11.446 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.7809965466206216
2021-04-30 05:33:11.446 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.7561217806511589
2021-04-30 05:33:11.446 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.7480074870184761
2021-04-30 05:33:11.446 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.747647245426668
2021-04-30 05:33:11.446 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.5165264779054615
2021-04-30 05:33:11.446 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.07481214307183649
2021-04-30 05:33:11.447 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.0026454172984482368
2021-04-30 05:33:11.447 IDT [main]  DEBUG LineSegmentationEvaluator:408 - match 0.002587077233720343
2021-04-30 05:33:11.447 IDT [main]  INFO  LineSegmentationEvaluator:415 - found 27 matches
2021-04-30 05:33:11.447 IDT [main]  TRACE LineSegmentationEvaluator:439 - java.util.ArrayList@64b8f8f4
2021-04-30 05:33:11.455 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@4141d797 * java.awt.Polygon@1055e4af
2021-04-30 05:33:12.098 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.9817355058734369
2021-04-30 05:33:12.098 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9684750915842201
2021-04-30 05:33:12.098 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:12.159 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@4f47d241 * java.awt.Polygon@ed17bee
2021-04-30 05:33:12.889 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.9402724922290329
2021-04-30 05:33:12.889 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9802834817372342
2021-04-30 05:33:12.889 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:12.890 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@161cd475 * java.awt.Polygon@61064425
2021-04-30 05:33:13.588 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.9600815753401759
2021-04-30 05:33:13.589 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9463191194885652
2021-04-30 05:33:13.589 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:13.589 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@532760d8 * java.awt.Polygon@2aae9190
2021-04-30 05:33:14.179 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.920308722335875
2021-04-30 05:33:14.179 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9863136564462014
2021-04-30 05:33:14.179 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:14.180 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@3abfe836 * java.awt.Polygon@39a054a5
2021-04-30 05:33:14.808 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.9416537146409698
2021-04-30 05:33:14.808 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9496535941565566
2021-04-30 05:33:14.809 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:14.809 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@277c0f21 * java.awt.Polygon@707f7052
2021-04-30 05:33:15.500 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.8947279770928078
2021-04-30 05:33:15.500 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9800135293032409
2021-04-30 05:33:15.500 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:15.501 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@57fa26b7 * java.awt.Polygon@11028347
2021-04-30 05:33:16.345 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.9403063481530635
2021-04-30 05:33:16.345 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.917500741899803
2021-04-30 05:33:16.345 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:16.346 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@2ff5659e * java.awt.Polygon@14899482
2021-04-30 05:33:17.145 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.8792986145472539
2021-04-30 05:33:17.146 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9754030874785592
2021-04-30 05:33:17.146 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:17.147 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@68f7aae2 * java.awt.Polygon@71bc1ae4
2021-04-30 05:33:18.031 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.8627958277730875
2021-04-30 05:33:18.031 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9921706178948357
2021-04-30 05:33:18.031 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:18.033 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@5f8ed237 * java.awt.Polygon@136432db
2021-04-30 05:33:19.253 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.8721980240093488
2021-04-30 05:33:19.254 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9629933728227084
2021-04-30 05:33:19.254 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:19.254 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@77afea7d * java.awt.Polygon@7a7b0070
2021-04-30 05:33:20.214 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.8787108413974085
2021-04-30 05:33:20.215 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.940159691146793
2021-04-30 05:33:20.215 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:20.215 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@6a38e57f * java.awt.Polygon@7b3300e5
2021-04-30 05:33:20.844 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.8792914354082887
2021-04-30 05:33:20.845 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9315189071192169
2021-04-30 05:33:20.845 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:20.846 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@5f205aa * java.awt.Polygon@77468bd9
2021-04-30 05:33:21.486 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.9354046242774566
2021-04-30 05:33:21.486 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.8746706303628133
2021-04-30 05:33:21.486 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:21.487 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@2f410acf * java.awt.Polygon@7382f612
2021-04-30 05:33:21.945 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.9326807487549373
2021-04-30 05:33:21.946 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.8652222399235303
2021-04-30 05:33:21.946 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:21.946 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@4ac68d3e * java.awt.Polygon@12bb4df8
2021-04-30 05:33:22.569 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.920684513242917
2021-04-30 05:33:22.569 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.8743088334457182
2021-04-30 05:33:22.569 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:22.569 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@67f89fa3 * java.awt.Polygon@2f333739
2021-04-30 05:33:23.392 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.8723156608275622
2021-04-30 05:33:23.392 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9048596438273468
2021-04-30 05:33:23.392 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:23.393 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@5577140b * java.awt.Polygon@e73f9ac
2021-04-30 05:33:24.209 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.840854751942618
2021-04-30 05:33:24.209 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9299904141738009
2021-04-30 05:33:24.209 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:24.210 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@6073f712 * java.awt.Polygon@7b1d7fff
2021-04-30 05:33:25.299 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.8549786690657921
2021-04-30 05:33:25.299 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9101300627143254
2021-04-30 05:33:25.299 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:25.299 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@9e89d68 * java.awt.Polygon@1f89ab83
2021-04-30 05:33:26.187 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.8338967771016452
2021-04-30 05:33:26.188 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.928688958920155
2021-04-30 05:33:26.188 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:26.188 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@75828a0f * java.awt.Polygon@6bc168e5
2021-04-30 05:33:27.763 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.896766591892688
2021-04-30 05:33:27.764 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.8581495695917084
